,id,neg,neu,pos,compound,Score,tweet
17048,17438,0.206,0.794,0.0,-0.5994,2, RayIopez When you're approaching your high score in flappy bird and die one pipe away http//t.co/bI1RQ6A1ur
17049,17439,0.0,1.0,0.0,0.0,2, RayIopez taking out the trash at night http//t.co/qJiPw0sYeH
17050,17440,0.72,0.28,0.0,-0.8834,1, RayRayOspeciial Hate a broke bitch and nigga
17051,17441,0.0,1.0,0.0,0.0,1, Rayban_Guwop If money&128181 was my girl&128143 id stalk that bitch.&128520&128270&128294&128064&128175&128174&127796
17052,17442,0.11,0.603,0.287,0.7184,2, RayyyZoR I call this the 100gram sugar delight or a Heart Attack. It's a PopTart Twinkie &amp a HoneyBun http//t.co/s6ZnLVlvLI
17053,17443,0.256,0.607,0.137,-0.6705,1, ReIateThings i hate when netflix stop &amp asks if im still watchin like yes u think i got up &amp started doin somethin with my life bitch &8230
17054,17444,0.088,0.795,0.117,0.1761,1," RealBobbyJay If a mf really like you&9786&65039, they'll drop all their hoes&128108&128109, exes&9995&128530, &amp groupies and focus only on you.. &128107"
17055,17445,0.422,0.444,0.134,-0.7347,1, RealErik_95 Don't worry about my old bitch or my next bitch
17056,17446,0.554,0.446,0.0,-0.7351,1, RealJackNeisen Damn... that's a cold ass honkie
17057,17447,0.448,0.552,0.0,-0.6204,1, RealJohnBrannon bette fucking davis eyes bitch
17058,17448,0.158,0.747,0.095,-0.3612,1, RealJohnBrannon check it out you gotta vodka soda &amp a lemon on the bottom of that bitch ? thats cool
17059,17449,0.13,0.87,0.0,-0.5574,1, RealKidLegend Being a hoe means FUCKIN a lot of people NOT TALKING to a lot of people Y'all mufuckas be having shit mixed up &128530&9995&128175
17060,17450,0.241,0.759,0.0,-0.5859,1, RealKiddSmyllz I wonder if I can sue a bitch 4wasting my mf time
17061,17451,0.655,0.345,0.0,-0.8225,1," RealNiggaSherm ""1stBlocJeremiah RealNiggaSherm bitch"" bitch wassup"
17062,17452,0.291,0.709,0.0,-0.8126,1," RealNiggaSherm ""1stBlocJeremiah RealNiggaSherm you home. Niggaz in that bitch was some hoes yaknow"" yazz I gotta do applewood n shit"
17063,17453,0.257,0.743,0.0,-0.5859,1, RealNiggaSherm &127379kk bitch TD in 17'&128275 Jeff b home real soon &9981&127344&127382
17064,17454,0.349,0.452,0.199,-0.3252,1, RealNiggaSherm I can't trust a bitch I can't trust myself
17065,17455,0.0,1.0,0.0,0.0,1," RealRaymondJ When bae calls ""Chinese food"" in your phone and your side hoe answers in a Chinese accent &amp takes your order.. http//t.c&8230"
17066,17456,0.0,1.0,0.0,0.0,1, RealScoZayy_NNF Just barrass Meez ctfu um zoned out wit my fro out while um hitin hoes from da back comebacktoreality
17067,17457,0.118,0.608,0.274,0.471,1, RealScottieTee Girls dress like hoes and wonder why good guys aren't attracted to them... http//t.co/dLRk2I04hO
17068,17458,0.0,0.759,0.241,0.2263,1, RealSexAddicts Wet&128166 &amp warm &9832&65039 pussy &128553&128525
17069,17459,0.097,0.807,0.097,0.0005,1," RealSexNotes Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a titl&8230"
17070,17460,0.0,0.805,0.195,0.4404,1," RealSexNotes Too many faithful girls are single, and too many hoes are taken."
17071,17461,0.077,0.847,0.076,-0.0094,2," RealSkipBayless In their primes, MJ would have dominated LBJ in 1 on 1. Just so much mentally tougher. MJ's trash talk alone would unn&8230"
17072,17462,0.282,0.611,0.107,-0.5574,1," RealTalk i swear I'm a nice girl, until you do something that pisses me off... then the bitch comes out."
17073,17463,0.208,0.792,0.0,-0.6124,2," RealTimeWWII 6000 people/day now being deported from Warsaw ghetto, packed into cattle cars for rail trip to Treblinka death camp. htt&8230"
17074,17464,0.101,0.802,0.097,-0.0258,1," Realistt__ &128525 &8220Squirtology Crazy things about the pussy that you should know &128520&128520

Make sure u know &128073&128073 http//t.co/xOO7AjnD8y &128072&128072 http/&8230"
17075,17465,0.286,0.714,0.0,-0.25,2, Realistt__ Shy girls are undercover freaks..&128527
17076,17466,0.262,0.738,0.0,-0.5994,1," ReallyHighIdeas Scientists have recently discovered that bitches, do in fact, be trippin'"
17077,17467,0.338,0.662,0.0,-0.3724,1, RedBone9922 These hoes ain't loyal &128588
17078,17468,0.328,0.672,0.0,-0.6557,1, RedHeadRay_ I swear I saw more then 3 bitches jump this girl &128583
17079,17469,0.368,0.632,0.0,-0.7391,1, RedScareBot Commie &amp9773 Mints  _whiteponyjr_ Fkkk this faggot commie http//t.co/lnqNpChciA
17080,17470,0.0,1.0,0.0,0.0,1," RedTvvitter ""Does my Mewtwo make your pussy wet?"" http//t.co/W4zzHr6Kum"
17081,17471,0.325,0.675,0.0,-0.5216,1, ReeseZamora daxmw23 Dax we don't love these hoes
17082,17472,0.625,0.375,0.0,-0.9729,1, ReevesJunya bitch ass niggas claim to be yo homies then get on dirt .. All bitch ass niggaa can die slow
17083,17473,0.191,0.719,0.09,-0.4215,1, RegaloDeJah_ &8220Ausettt Girls like her make it hard for the rest of us &128530 http//t.co/g8KdlxFqm2&8221 and u wonder why u bitches get expose&8230
17084,17474,0.451,0.549,0.0,-0.8126,1, ReggieRipBam All I ever do is fuck bitches &amp count stacks
17085,17475,0.0,0.873,0.127,0.4404,2," ReginaPucket http//t.co/6nqmor8ybC BREAKING DAWN/ I often think about what used to be and was
With rose-colored glasses and a gentle &8230"
17086,17476,0.0,1.0,0.0,0.0,1," ReginaldSpears If Hank Jr. was half the man his daddy was, he'd bitch-slap Brantly Gilbert for having his name in his mouth."
17087,17477,0.535,0.465,0.0,-0.8481,1, RelentIessness this bitch thought she could cut my dick off http//t.co/gBR2YV669Y
17088,17478,0.0,0.8,0.2,0.3612,2, Rene_gadeCowboy I have to agree with Charlie he's spot on... http//t.co/9lcmVE9i1m
17089,17479,0.108,0.892,0.0,-0.1779,2," Revenant0202 Seriously, Florida. A vote for Charlie Christ is a vote for taxes and ebola."
17090,17480,0.191,0.441,0.368,0.3818,1," ReverendGrim God bless those delusional bitches still trying to keep ""duck face"" alive."
17091,17481,0.322,0.678,0.0,-0.5859,1," Rhiannamator ""Who's my bitch?"" I am, Stephanie. I am."
17092,17482,0.0,0.741,0.259,0.743,1, RhineRunIt Henny &amp hoes.  TiFFANY_P0RSCHE Peace &amp tranquillity &8220daddykn0wsbest If you were a Greek Mythical God&8230what would u be &8230
17093,17483,0.552,0.448,0.0,-0.5719,1, Ribo333 secupp your retarded
17094,17484,0.425,0.575,0.0,-0.8126,1, RichBitxh_ Highwaisted jeans are not made for everyone bitches be looking horrible
17095,17485,0.0,1.0,0.0,0.0,1, RichHomieMeezy 54OO_Mauri my internet aint get transfered yet pussy
17096,17486,0.292,0.629,0.079,-0.6956,1, RichgurlTira These hoes will fake like they really fck with you but be hating on you lowkey
17097,17487,0.301,0.411,0.288,-0.0516,1," RickNothing I love how ""twat"" is gender neutral."
17098,17488,0.0,1.0,0.0,0.0,1, RickRaze Why would I be in a relationship theses hoes go still do them &128514&128175
17099,17489,0.0,1.0,0.0,0.0,1, RickyNgan These hoes is thotful
17100,17490,0.0,1.0,0.0,0.0,1, RickyNgan Y'all hoes ain't slick
17101,17491,0.077,0.775,0.148,0.4588,1, RickyScamp The best way to avoid a tsunami of extramarital pussy is to wear sneakers on your daily commute. Also using the word sneake&8230
17102,17492,0.241,0.759,0.0,-0.628,1," RiddMcCoy Where is everybody getting this ""fuck her right in the pussy"" sayin from?"
17103,17493,0.218,0.7,0.082,-0.5446,0, Ride907 If some little fucking faggot spits in my food I swear to god id tear your fucking arms off http//t.co/EQociANZ77
17104,17495,0.297,0.703,0.0,-0.5859,0, RihannaHasAids aight game over. dykes had to ruin it http//t.co/o0CAn6gb1p
17105,17496,0.129,0.644,0.227,0.4404,1, RihannaHasAids bitch built like squid ward after he ate all the Krabby Patties  AcaciaMakayla DJZeeti DONT RETIRE &128553 I love you. h&8230
17106,17497,0.487,0.513,0.0,-0.5859,1, RihannaHasAids bitch change draws http//t.co/k4frL2Vw7e
17107,17498,0.0,1.0,0.0,0.0,1, RihannaHasAids if I got hoes..  one of my hoes.. if not shutup &amp never say it again
17108,17499,0.0,1.0,0.0,0.0,1, Rileyy_Babyyy How you pressed over some pussy you never had &128064? &128514&128514&128514
17109,17500,0.565,0.435,0.0,-0.7579,1, RipCaps Damn.. it's hotter than a bitch
17110,17501,0.0,0.748,0.252,0.4019,1, RipCaps I wish I would chase a hoe .
17111,17502,0.485,0.308,0.208,-0.558,1, RipTre96 I ain't entertaining nomore dumb bitches
17112,17503,0.0,0.837,0.163,0.2382,1, Rivera9Roberto &82201ortiz1 You think she classy niggah but she really ratchet&8221
17113,17504,0.343,0.54,0.116,-0.6655,1, RmpHarris I kinda miss tremper I use to be threw dat bitch lol Never in class lmao
17114,17505,0.257,0.743,0.0,-0.5859,1, RmpHarris Told my home girl bitch you bet not change on mee
17115,17506,0.298,0.702,0.0,-0.7783,1," RnadJorell &8220_KudaBrazyy ""You Disrespected My Hoeing"" Pimp Slaps Hoe In The Telly For Talking Back - http//t.co/XfBbm7cJTY&8221aha bitch"
17116,17507,0.397,0.603,0.0,-0.9042,1, RnadJorell &8220_KudaBrazyy RnadJorell Knocked that bitch soul out her body lol&8221 aha bruh cocked back an fired on that bitch
17117,17508,0.529,0.471,0.0,-0.9074,1, RobIsRandomAF_6 &128514&128514&128514&128514&128514This bitch came to the club with a broken neck? Bitch you serious? https//t.co/D4bpFhPj6x
17118,17509,0.363,0.513,0.124,-0.765,1, RobIsRandomAF_6 Tyrese a baby back bitch Hope they kill him before Black History Month. AMCWalkingDead
17119,17510,0.512,0.216,0.272,-0.8689,1, RobProvince Do I support killing terrorists..... yes. Will I still mock hypocrites..... HELL YES
17120,17511,0.448,0.552,0.0,-0.7579,1, Rob_San9993 214bighappy gunna have me screaming at bitches and shit..lol
17121,17512,0.241,0.759,0.0,-0.5859,1, Rob_San9993 214bighappy that bitch was looking for anything to go up her ass..haha
17122,17513,0.222,0.778,0.0,-0.25,2," RobertCDick Protest climate change, leaves trash behind. VotingMatters"
17123,17514,0.248,0.559,0.192,-0.3818,1, Roberto0oO0 kitten_nugget69 danusaur aye stfu you dyke lookin bitch I'm pretty sure you have a bigger dick than your boyfriend
17124,17515,0.137,0.863,0.0,-0.5859,1, Rock76_ 1waynostra we just trying flip an ounce to a P in dis bitch im still out school bro next week im out dere doe
17125,17516,0.397,0.603,0.0,-0.8718,1, Rock76_ just show im not playing in this bitch one false move ima spraying in this bitch 1waynostra
17126,17517,0.231,0.769,0.0,-0.743,2," Rockprincess818 Go fight against the IDF if you progressive trash hate them so much, you don't have the guts to do it. 
IStandWithIsr&8230"
17127,17518,0.325,0.675,0.0,-0.8271,1," Rockprincess818 Obama is Allowing millions of illegal aliens, drug cartels, and terrorists to enter our open borders...Liberal retards&8230"
17128,17519,0.188,0.812,0.0,-0.5719,0," RollingWithTrin ""1, 2, 3, 4, how many niggers are in my store? I knowwww you're stealing"" &128514&128514&128514"
17129,17520,0.432,0.568,0.0,-0.8225,1, RollyPolly1x This bitch quit after an hour of working here wtf &128514
17130,17521,0.281,0.562,0.156,-0.4588,1, RomerioHall &82201inkkofrosess I'm in this bitch &128563&128563&128563&128563 like a mf &128514&128514&128514&128514&9996&65039&127811&128080&128168&8221
17131,17522,0.291,0.709,0.0,-0.8126,1," RonONealDC Lmaooooooo  basedamERICan ""Ayo take this pic for me fam""

""You think the bitches gon fuck with this pic?"" http//t.co/k&8230"
17132,17523,0.226,0.774,0.0,-0.7184,1," RonTheAnchorman a girl tweeted ""you might be ghetto if u bring food from outside into the movies""

no u might be stupid if u pay 4.99 &8230"
17133,17524,0.0,0.748,0.252,0.6597,1, Ronesha__ When I feel like he entertaining these hoes I just fall back even harder than before &128175
17134,17525,0.0,1.0,0.0,0.0,0, RosieZaya1 Ur fucking white trash
17135,17526,0.0,1.0,0.0,0.0,2," Roulettista Mertesacker saying ""give him the ghetto fist"" is still goat"
17136,17527,0.0,0.826,0.174,0.5859,2, Royals Royals win KC with a 2-0 blanking of the Yankees to take the series in the Bronx BeRoyalKC
17137,17528,0.551,0.449,0.0,-0.8225,1, RuNeshaShamia Drunk inlove with my gun bae bitch Beyonc&233 &128520&128527
17138,17529,0.155,0.845,0.0,-0.5574,2," Rubberbandits Yanks have a cocktail called an ""Irish car bomb"", but if you stuck two flakes in an ice cream cone and called it a 9/11 &8230"
17139,17530,0.082,0.823,0.095,0.0772,2," RubinReport You can mock Michelle Obama's TurnipForWhat video, but the turnip is now third in line of succession for president. https&8230"
17140,17531,0.388,0.612,0.0,-0.5859,1, RubyFakhoury We out dis bitch &128588 http//t.co/Vb8C2Pjnvi
17141,17532,0.0,1.0,0.0,0.0,2, RudeBoi_Drew PAPER_CHAYSIN condom were invent for that sole purpose
17142,17533,0.317,0.573,0.11,-0.6908,1," RudeComedian some bitches be like ""Im far from ugly"" naw hoe, you're closer than you think"
17143,17534,0.343,0.49,0.168,-0.3919,1," RudebwoyRoscoe Behind every REAL bitch, there's a bitch ass nigga that did her wrong but made her strong."
17144,17535,0.259,0.741,0.0,-0.743,1, Runyacheckup Niggas and bitches gotta quit wit da money pics... If I can count it accurately it ain't enough &128514&128514&128514
17145,17536,0.268,0.468,0.264,-0.0258,1," RushAmeezy I find it hilarious how Austin says ""swag witch"" instead of ""swag bitch"" lmfao"
17146,17537,0.0,0.879,0.121,0.4404,2, RussBrandon Thanks to Mr Wilson for passing along this tremendous responsibility. My sole focus is to empower our leadership to bui ...
17147,17538,0.132,0.766,0.102,-0.1779,2," RussOnPolitics GOP nominee for MAgov Charlie Baker's ""fisherman story"" falls apart. He deserves an Oscar for his play crying. http//&8230"
17148,17539,0.173,0.575,0.252,0.2411,1," Ruthless_Mando no bitch, I just don't like you &128129"
17149,17540,0.0,1.0,0.0,0.0,1, Ryder_LetsGetIt &8220ItsNotHarold I say if a girl got 7 bodies or more and she 20 or younger she a hoe&8221 ON GANG 
17150,17541,0.467,0.533,0.0,-0.8357,1, SAMMI_boyden jizcalifuh it's a metaphor you dumb fucking nigger savanigga &128514&128514&128525&128525&128069&128069
17151,17542,0.365,0.635,0.0,-0.8636,1, SAMMI_boyden savanigga oh....I know dude. I just went OFF ON HIS ASS I'm done with that faggot
17152,17543,0.292,0.708,0.0,-0.765,0, SAMMI_boyden Fucking James tried to tell me Jawga Boys sucked. I went ape shit dude savanigga OfficialDThrash jawgaboyz
17153,17545,0.241,0.759,0.0,-0.5423,1, SAVx A day later and y'all still gassing Rihanna trash ass nudes.
17154,17546,0.0,1.0,0.0,0.0,2," SBNation Plenty of Kobe vs. Dwight trash talk after the game, too. http//t.co/YCwfrv7syX http//t.co/TRHYFjoIwc"
17155,17547,0.0,0.633,0.367,0.8271,2," SBNation Reds fan snags foul ball, gets shoved by player, flips bird, becomes True American Hero http//t.co/yDu4PR531R http//t.co/&8230"
17156,17548,0.0,0.66,0.34,0.7717,2, SC4K Getting ready for the annual heart and sole luncheon RenHotels cle with EricGordon_CEO http//t.co/UJ721FmsXB
17157,17549,0.0,1.0,0.0,0.0,1, SCAR_49 16stanleys odale_ese118 hahah that niggah got hella checked  Do your thang Uce. PowerCouple
17158,17550,0.593,0.407,0.0,-0.829,1, SEMAJ_HOEE_ &8220tiffanyluxride Damn so many fake niggas &amp bitches&8221
17159,17551,0.199,0.411,0.39,0.4215,1, SF_LaMasterBoy Im scared of her...her pussy too good Lol
17160,17552,0.421,0.579,0.0,-0.8807,1," SFsneeejayy Bitch hmu say she need sex right now, bitch nigga hmu saying he upset right now"
17161,17553,0.475,0.525,0.0,-0.8968,1," SGT_WitDaJuice Lame dude anyway ""baeElectronica bitch, bye &128514  WeAre_XCI Dawg look at this shit http//t.co/Fu4DbQeotn"""
17162,17554,0.171,0.829,0.0,-0.5423,1, SKINNY_NiggaDoe  1JohnnyCinco Let a nigga try me try me I'm a fuck all the hoes in his family
17163,17555,0.59,0.41,0.0,-0.7351,1, SKINNY_NiggaDoe  HoodrichKeem Leave the bitching to the bitches 
17164,17556,0.174,0.596,0.229,0.0516,1," SLIZRD_WIZRD 3 point on a bitch like Dirk Nowitzki, up in da club like Dirk Nowitzki."
17165,17557,0.301,0.555,0.144,-0.4563,1, SLeyTMF I aint nun to cut that bitch off
17166,17558,0.394,0.606,0.0,-0.5994,1, SLeyTMF Too many bitches not enough queens
17167,17559,0.349,0.651,0.0,-0.7096,1, SLlMSHADY Can someone show hailie this tweet? &128514&128514 bitch blocked me &128548&128514&128514&128514 https//t.co/VlpR7tMcAs
17168,17560,0.1,0.9,0.0,-0.2732,2," SMACKHighAZ ""Seton Catholic where their own students talk trash about how low of a division there football team is in."""
17169,17561,0.0,1.0,0.0,0.0,2, SOMEXlCAN Who needs Twinkies? When you got Gansitos?
17170,17562,0.0,0.829,0.171,0.5719,2," SSNAlerts Rick Scott takes 49% of vote, Charlie Crist takes 46%. Scott wins second term http//t.co/MmkyGCYVG1 sayfie FlaPol http/&8230"
17171,17563,0.5,0.5,0.0,-0.7184,1, SSickStory People need to stop being bitch made.
17172,17564,0.099,0.651,0.25,0.659,2," SSparklesDaily The most beautiful women I've met have bruised souls, tired eyes, &amp quiet smiles. The survivors. The ones who know abo&8230"
17173,17565,0.306,0.606,0.088,-0.8008,1, STARgotthatDOPE A lot of these hoes be cheating on they nigga fucking other niggas. Y'all boys better get y'all a real bitch that ain'&8230
17174,17566,0.0,0.713,0.287,0.6841,0, STROCORLEONE ThoughtsOfRandy Yummys_World all deze hoes got past demons in em... YOLO nigga lol + Hahahahaha
17175,17567,0.289,0.711,0.0,-0.8074,1," SUCKEDOFF ""wtf ling ling did you at least calculate the circumference when you threw that ass in a circle?"" http//t.co/v2L7GMVA8T"
17176,17568,0.177,0.823,0.0,-0.6486,0," SUCKEDOFF 3 MOST COMMON WHITE PEOPLE ACTIVITIES

1. Wearing Tapout

2. Shooting up schools

3. Calling you a nigger on Xbox"
17177,17569,0.149,0.712,0.139,-0.3191,1," SUPERi0R_422 My daddy told me not to date a man with soft hands lol... Either he doesn't do hard labor or he's a ""faggot""."
17178,17570,0.117,0.883,0.0,-0.5106,1, SVL305 VJtechsupport YoungMcFly since we on the subject she used to always ask to to see my dick via dm.. fck dat rat face hoe b
17179,17571,0.0,1.0,0.0,0.0,2, SVL305 VJtechsupport YoungMcFly the real reason y she gave up rapping was because of ME.. i called her trash to her face n asked for&8230
17180,17572,0.0,0.82,0.18,0.4717,1, SVO__ One who can't keep his bitch  StaceyNoDash_ What kind of man can't parallel park?
17181,17573,0.318,0.628,0.054,-0.8074,1," SaNtAnAdaGrEaT I never understood that &128530if u want a strap on, just fck a nigga  &128514&128514&128514 wtf bitch"
17182,17574,0.347,0.573,0.08,-0.8555,1, SadoMisogynist I hate these Mo'ne Davis commercials. Bitch is gonna end up either a dyke or a loser like every other female.
17183,17575,0.0,1.0,0.0,0.0,2, SaertjeMirror I am a zebra amongst the sheep.
17184,17576,0.261,0.658,0.081,-0.6841,1, Saint_Jeremy She right  2Girls1Richard You spam  TheReaIPinkyxxx If you eating the pussy you might as well eat the ASS. http&8230
17185,17577,0.164,0.836,0.0,-0.5423,1," Salaayah ""I let ma chain hang low...""
""Two chains...""
""Gold all in ma chain...""
""I keep a chain ana hoe...""
""Niggas staring at ma chai&8230"
17186,17578,0.381,0.619,0.0,-0.5719,0, SalamanCode Proof that thots are retarded. http//t.co/rHJSlL9i9f
17187,17579,0.177,0.823,0.0,-0.6486,0," SalomaeSadiqa It's because you can't bend me, you can't buy me and you can't make me into your nigger Farrakhan TheTime"
17188,17580,0.206,0.794,0.0,-0.5994,1," Salon A trash-talking athlete vs. a violent congressman Who's the real ""thug,"" here? http//t.co/dFNdCqWDAX via joanwalsh"
17189,17581,0.562,0.299,0.139,-0.8591,1, SaluteMiSWAG nice body parts on ugly bitches is the worst.
17190,17582,0.226,0.774,0.0,-0.3875,0, Sam_James3 will123_william haydenhill13 aknadnrye khalilreed I don't care tho cracker
17191,17583,0.0,1.0,0.0,0.0,1, SammyLightning_ TNasty4Teen we find turtle we find the hoes
17192,17584,0.0,1.0,0.0,0.0,1, SammyLightning_ Any girl that talk about sex on social media is a hoe
17193,17585,0.0,1.0,0.0,0.0,1, SammyLightning_ Phil Simms is a pussy TNasty4Teen
17194,17586,0.259,0.741,0.0,-0.1027,1, SammyLightning_ Screw these hoes http//t.co/HBbEX5cIEB
17195,17587,0.257,0.743,0.0,-0.5859,1, SammyLightning_ Silencer up on that .30 that bitch don't make a sound
17196,17588,0.241,0.65,0.109,-0.5927,1," SantosVictorero  peddoc63 Lib Hypocrisy alert&128680 bans ""bossy"" but ""bitch"" is okay AmyMek michellemalkin jjauthor tcot http//t.c&8230"
17197,17589,0.0,0.878,0.122,0.3612,2, SaraLuvvXXX Today GlennAlfonso did my hair and makeup.. He always tries to make me look like a monkey. http//t.co/tym2JD7h3Z
17198,17590,0.402,0.287,0.31,-0.3818,1, SaraWright89 Freeze bitch i'm gonna steal your heart http//t.co/N0QkB1QO7h
17199,17591,0.142,0.858,0.0,-0.5859,1, SarahMcintiree A sideline bitch will tell you everything you need to hear if you just listen. She ultimately wants your man she dgaf a&8230
17200,17592,0.113,0.71,0.177,0.25,1," SarahR_82 I had these cute little pet names for my ex, like ass monkey, douchetard &amp butterball. I just dont know where that re ..."
17201,17593,0.213,0.787,0.0,-0.5859,1," SarcasmLeague Back in elementary school, when you were line leader, everybody else was your bitch."
17202,17594,0.391,0.609,0.0,-0.9044,1, SarcasmLeague Somewhere in the world some bitch is ordering roses for herself so she doesn't look like the lonely bitch at the office
17203,17595,0.0,0.922,0.078,0.296,2," SarccasmicTw Twitter has a bird as its logo, that's why when you join you're an egg. And your home button is a birdhouse. Why am I jus&8230"
17204,17596,0.144,0.751,0.106,-0.2885,1, SariyaDaniellee &8220JayJuice22 The nigga who got slept is a faggot if he sues just run one again and watch ya back&8221LOL JUST LIKE THE PE&8230
17205,17597,0.0,1.0,0.0,0.0,1, SashaNexx I found a mega-carrot at the store today 50 retweets and I'll shove it up my pussy ( +pics http//t.co/LyMLqUClwJ
17206,17598,0.243,0.694,0.063,-0.7717,1, SassiSissy This assholes mother should have shoved a coat hanger up her pussy &amp gouged him to death when he was a harmless fetus http&8230
17207,17599,0.0,1.0,0.0,0.0,1," Sassymermaidxo &8220VSamone &8220ZvckSlvt3r704 My sister shittin on you hos once again ""VSamone wodeh bout dat action http//t.co/mDfLBr&8230"
17208,17600,0.0,1.0,0.0,0.0,1, SatansPearl she's a model on Instagram but she's just a hoe from my town.
17209,17601,0.0,0.816,0.184,0.6336,1," SatansTongue You're not right for this job. 

What why?

Well your r&233sum&233 is just 'don't be a bitch dude' written on a napkin

Don't b&8230"
17210,17602,0.675,0.325,0.0,-0.886,1, SaucyJames Go dumb bitch do your dumb dance
17211,17603,0.209,0.642,0.15,-0.2732,1, SavageJayy Bruh some of yall bitches lucky and do not realize it TISK TISK
17212,17604,0.066,0.72,0.213,0.5647,2," Savage_Glam Idk if IGGYAZALEA is really a man, but she surely is a trash rapper."
17213,17605,0.14,0.76,0.1,-0.25,1," SaveNoHoes this nigga Kanye looking at his ice cream like ""hoe ass ice cream you aint as cold as Kanye"" http//t.co/Z3P8sXQtT3"
17214,17606,0.213,0.328,0.459,0.5423,1," SaveTheBS Get to bed, bitches, and only dream happy dreams."
17215,17607,0.216,0.784,0.0,-0.5106,1, SaviAssStr33tz Dumb hoes out here moving at a snails pace in life...im coo
17216,17608,0.298,0.382,0.321,0.0772,1, SayMyName_Bella I love my big booty bitches
17217,17609,0.202,0.798,0.0,-0.5859,1, Say_Lil_Zack Why y'all's ain't do nun when the fat bitch jumped on me Yall a trip&8252&65039
17218,17610,0.275,0.725,0.0,-0.5859,1, SayrayArriaga Pics or it didn't happen. Or you're the side bitch.
17219,17611,0.0,0.828,0.172,0.4404,1," Scarlett_Iam 'You'd rather live with trash,, than make it work with a good woman' DiaryOfAMadBlackWoman"
17220,17612,0.0,1.0,0.0,0.0,2, Scoonz remember when you got your crush's aim screenname and you felt all fuzzy inside and stared at your screen and figured out what &8230
17221,17613,0.163,0.837,0.0,-0.5106,1, ScottLinnen Saw a man in a yellow trench coat &amp matching fedora with an iWatch. What a Dick.
17222,17614,0.726,0.274,0.0,-0.891,1, Scottt3130 Y'all bitches is fake as shit.
17223,17615,0.0,0.597,0.403,0.6597,1, ScottyRackss My Wifi stronger then half y'all hoes relationships lol
17224,17616,0.0,1.0,0.0,0.0,1," ScruffDaddy_ ""Here she go being a hoe again""-dog http//t.co/vnZ5v4VFSm"
17225,17617,0.0,0.656,0.344,0.8126,2, SeQuoia_Gabris &8220UeonoYungJumbo SeQuoia_Gabris yeah hoe&8221 But the babies are innocent lol so Gabriella still got her sister a birthd&8230
17226,17618,0.609,0.391,0.0,-0.8316,0, SeanPrice This nigger tattoo show is horrible
17227,17619,0.512,0.488,0.0,-0.8885,1, SeanTheTerrible Having one is stressful...  MustBeCharm Having a lot of bitches seem stressful
17228,17620,0.188,0.715,0.097,-0.3728,2," SeanTheTerrible I don't care how pretty you are, if your personality is trash men are going to treat you accordingly.. That's not tru&8230"
17229,17621,0.149,0.851,0.0,-0.1027,1, SegwaySurfer hard 2 keep the hoes off me http//t.co/LemzSFqvEl
17230,17622,0.0,1.0,0.0,0.0,2, Seinfeld2000 Uncle leo find iWatch in trash can http//t.co/T7GCSMCYLB
17231,17623,0.322,0.678,0.0,-0.5859,1," Selenaelisandra When a bitch says ""hi"" to bae http//t.co/DF4vFUsQzJ"
17232,17624,0.559,0.441,0.0,-0.5859,1, SelfMadee_YG 1stBlocJeremiah wya bitch
17233,17625,0.0,1.0,0.0,0.0,2, SenorSteez This whole week was trash
17234,17626,0.304,0.696,0.0,-0.5423,1, SenorSteez Fuck wit us and then we tweakin hoe
17235,17627,0.427,0.388,0.184,-0.5789,1, SenorSteez I cannot fuck with a broke bitch &128175
17236,17628,0.477,0.523,0.0,-0.8074,1, SenorSteez If you're a bad bitch why're you wearing sneakers?
17237,17629,0.0,1.0,0.0,0.0,1," SenorSteez Man, now these hoes know &128514&128176&128182&128184 TheJigIsUp http//t.co/8W9Ag3bx1a"
17238,17630,0.267,0.733,0.0,-0.3724,1," SenorSteez These hoes ain't loyal mane, they rotate"
17239,17631,0.0,1.0,0.0,0.0,2, SenorSteez This whole week was trash
17240,17632,0.263,0.54,0.197,-0.2444,1, SenseiQuan Hoes ain't shit  Now_Thats_Fresh How superficial bitches are http//t.co/KIN2P59NjE
17241,17633,0.437,0.563,0.0,-0.7351,1, SeoRedondo If a bitch tries to get crazy tomorrow http//t.co/bY1j7hmQ3Z
17242,17634,0.0,0.649,0.351,0.8689,2," SethMacFarlane And thus endeth our warm, fuzzy holiday lesson Never take those you love for granted, for they can be gone in a flash."
17243,17636,0.156,0.638,0.206,0.1779,1," SexTaIk When you have a good girl, say no to hoes"
17244,17637,0.296,0.55,0.154,-0.4287,1," SexualGif If your girlfriend doesn't like that bitch, then don't talk to that bitch."
17245,17638,0.0,1.0,0.0,0.0,1, SexualGif when you see a hoe talking to bae but she not even on your level http//t.co/DphkPab4c7
17246,17639,0.0,0.85,0.15,0.3182,1, SexualTruth Don't give a man the pussy until he gives you a relationship. Truth
17247,17640,0.0,0.756,0.244,0.4404,1, SexualTruth Eating your womans pussy is good for the soul.
17248,17641,0.0,0.634,0.366,0.874,1," SexualTruth I want to lick one lucky, HEALTHY, &amp CLEAN woman's pussy tonight to totally change her life &amp views about men forever"
17249,17642,0.262,0.738,0.0,-0.5994,1, SexualTruth Jesus turns water into wine Instagram turns busted bitches into dimes.
17250,17643,0.15,0.726,0.124,-0.1531,1, SexualTruth SEX FACT A lot of women say getting their ass eaten feels better than getting their pussy eaten.
